location_set_version_id,location_id,location_name,parent_id,level,sort_order
378,46,Croatia,240,2,46
378,77,Cyprus,240,2,47
378,47,Czech Republic,240,2,48
378,78,Denmark,240,2,49
378,58,Estonia,240,2,50
378,79,Finland,240,2,51
378,80,France,240,2,52
378,35,Georgia,240,2,53
378,81,Germany,240,2,54
378,82,Greece,240,2,55
378,349,Greenland,240,2,55.5
378,48,Hungary,240,2,56
378,83,Iceland,240,2,57
378,84,Ireland,240,2,58
378,86,Italy,240,2,59
378,36,Kazakhstan,240,2,60
378,37,Kyrgyzstan,240,2,61
378,59,Latvia,240,2,62
378,60,Lithuania,240,2,63
378,87,Luxembourg,240,2,64
378,49,Macedonia,240,2,65
378,61,Moldova,240,2,66
378,50,Montenegro,240,2,67
378,89,Netherlands,240,2,68
378,90,Norway,240,2,69
378,51,Poland,240,2,70
378,91,Portugal,240,2,71
378,52,Romania,240,2,72
378,62,Russian Federation,240,2,73
378,53,Serbia,240,2,74
378,54,Slovakia,240,2,75
378,55,Slovenia,240,2,76
378,92,Spain,240,2,77
378,93,Sweden,240,2,78
378,94,Switzerland,240,2,79
378,39,Tajikistan,240,2,80
378,155,Turkey,240,2,81
378,40,Turkmenistan,240,2,82
378,63,Ukraine,240,2,83
378,95,United Kingdom,240,2,84
378,41,Uzbekistan,240,2,85
378,241,Latin America & Caribbean - WB,478,1,86
378,105,Antigua and Barbuda,241,2,87
378,97,Argentina,241,2,88
378,107,Barbados,241,2,89
378,108,Belize,241,2,90
378,121,Bolivia,241,2,91
378,135,Brazil,241,2,92
378,98,Chile,241,2,93
378,125,Colombia,241,2,94
378,126,Costa Rica,241,2,95
378,109,Cuba,241,2,96
378,110,Dominica,241,2,97
378,111,Dominican Republic,241,2,98
378,122,Ecuador,241,2,99
378,127,El Salvador,241,2,100
378,112,Grenada,241,2,101
378,128,Guatemala,241,2,102
378,113,Guyana,241,2,103
378,114,Haiti,241,2,104
378,129,Honduras,241,2,105
378,115,Jamaica,241,2,106
378,130,Mexico,241,2,107
378,131,Nicaragua,241,2,108
378,132,Panama,241,2,109
378,136,Paraguay,241,2,110
378,123,Peru,241,2,111
378,385,Puerto Rico,241,2,112
378,116,Saint Lucia,241,2,113
378,117,Saint Vincent and the Grenadines,241,2,114
378,118,Suriname,241,2,115
378,106,The Bahamas,241,2,116
378,119,Trinidad and Tobago,241,2,117
378,99,Uruguay,241,2,118
378,133,Venezuela,241,2,119
378,422,"Virgin Islands, U.S.",241,2,120
378,243,Middle East & North Africa - WB,478,1,121
378,139,Algeria,243,2,122
378,140,Bahrain,243,2,123
378,177,Djibouti,243,2,124
378,141,Egypt,243,2,125
378,142,Iran,243,2,126
378,143,Iraq,243,2,127
378,85,Israel,243,2,128
378,144,Jordan,243,2,129
378,145,Kuwait,243,2,130
378,146,Lebanon,243,2,131
378,147,Libya,243,2,132
378,88,Malta,243,2,133
378,148,Morocco,243,2,134
378,150,Oman,243,2,135
378,149,Palestine,243,2,136
378,151,Qatar,243,2,137
378,152,Saudi Arabia,243,2,138
378,153,Syria,243,2,139
378,154,Tunisia,243,2,140
378,156,United Arab Emirates,243,2,141
378,157,Yemen,243,2,142
378,44638,North America,478,1,143
378,305,Bermuda,44638,2,144
378,101,Canada,44638,2,145
378,102,United States,44638,2,146
378,244,South Asia - WB,478,1,147
378,160,Afghanistan,244,2,148
378,161,Bangladesh,244,2,149
378,162,Bhutan,244,2,150
378,163,India,244,2,151
378,14,Maldives,244,2,152
378,164,Nepal,244,2,153
378,165,Pakistan,244,2,154
378,17,Sri Lanka,244,2,155
378,242,Sub-Saharan Africa - WB,478,1,156
378,168,Angola,242,2,157
378,200,Benin,242,2,158
378,193,Botswana,242,2,159
378,201,Burkina Faso,242,2,160
378,175,Burundi,242,2,161
378,202,Cameroon,242,2,162
378,203,Cape Verde,242,2,163
378,169,Central African Republic,242,2,164
378,204,Chad,242,2,165
378,176,Comoros,242,2,166
378,170,Congo,242,2,167
378,205,Cote d'Ivoire,242,2,168
378,171,Democratic Republic of the Congo,242,2,169
378,172,Equatorial Guinea,242,2,170
378,178,Eritrea,242,2,171
378,179,Ethiopia,242,2,172
378,173,Gabon,242,2,173
378,207,Ghana,242,2,174
378,208,Guinea,242,2,175
378,209,Guinea-Bissau,242,2,176
378,180,Kenya,242,2,177
378,194,Lesotho,242,2,178
378,210,Liberia,242,2,179
378,181,Madagascar,242,2,180
378,182,Malawi,242,2,181
378,211,Mali,242,2,182
378,212,Mauritania,242,2,183
378,183,Mauritius,242,2,184
378,184,Mozambique,242,2,185
378,195,Namibia,242,2,186
378,213,Niger,242,2,187
378,214,Nigeria,242,2,188
378,185,Rwanda,242,2,189
378,215,Sao Tome and Principe,242,2,190
378,216,Senegal,242,2,191
378,186,Seychelles,242,2,192
378,217,Sierra Leone,242,2,193
378,187,Somalia,242,2,194
378,196,South Africa,242,2,195
378,435,South Sudan,242,2,196
378,522,Sudan,242,2,197
378,197,Swaziland,242,2,198
378,189,Tanzania,242,2,199
378,206,The Gambia,242,2,200
378,218,Togo,242,2,201
378,190,Uganda,242,2,202
378,191,Zambia,242,2,203
378,198,Zimbabwe,242,2,204
